sci_data_set_name,sci_targname,sci_hapnum,sci_haspnum,sci_instrume,sci_aper_1234,sci_spec_1234,sci_actual_duration,sci_start_time,sci_pep_id,sci_pi_last_name,sci_ra,sci_dec,sci_refnum,sci_central_wavelength,sci_release_date,sci_stop_time,sci_preview_name,scp_scan_type,sci_hlsp,search_pos,ang_sep
U9ZV3D03M,SDSSJ084204.94+403934.4,1,0,WFPC2 ,PC1,F814W,600.0,2009-01-21T09:53:12.450000,11130,HO,130.5232519923,40.66794333358,7,8012.0,2010-01-22T18:09:59.113000,2009-01-21T10:03:12.450000,U9ZV3D03M,,,130.52054 40.65958,0.5167574939383527
U9ZV1S03M,SDSSJ153425.59+040806.7,1,0,WFPC2 ,PC1,F814W,600.0,2008-04-14T09:02:17.367000,11130,HO,233.6142264045,4.139314156268,7,8012.0,2009-04-15T07:09:51.437000,2008-04-14T09:12:17.367000,U9ZV1S03M,,,233.60664 4.13519,0.5170546080271967
U9ZV3L03M,SDSSJ094422.04+472735.3,1,0,WFPC2 ,PC1,F814W,600.0,2008-11-06T21:38:13.310000,11130,HO,146.1040598315,47.45733257377,7,8012.0,2009-11-07T05:08:55.260000,2008-11-06T21:48:13.310000,U9ZV3L03M,,,146.09184 47.45983,0.5178788548658256
U9ZV3N03M,SDSSJ094705.72+050159.9,1,0,WFPC2 ,PC1,F814W,600.0,2008-11-28T06:34:13.350000,11130,HO,146.7812684902,5.028878794376,7,8012.0,2009-11-28T21:04:22.813000,2008-11-28T06:44:13.350000,U9ZV3N03M,,,146.77383 5.03331,0.5180234298117012
U9ZV3I03M,SDSSJ093226.81+420516.9,1,0,WFPC2 ,PC1,F814W,600.0,2008-11-13T21:19:13.323000,11130,HO,143.1230920172,42.08627229397,7,8012.0,2009-11-14T16:52:13.533000,2008-11-13T21:29:13.323000,U9ZV3I03M,,,143.1117 42.08804,0.5182284429753118
IBZU03KVQ,JKCS041-3,0,0,WFC3  ,GRISM1024,F105W,352.939514,2012-11-06T10:55:48.407000,12927,NEWMAN,36.68320833333,-4.692058333333,5,10551.047,2013-11-06T14:28:29,2012-11-06T11:01:41.337000,IBZU03KVQ,,,36.68221 -4.68346,0.5193427147615415
IBZU03L3Q,JKCS041-3,0,0,WFC3  ,GRISM1024,F160W,399.231567,2012-11-06T14:04:54.423000,12927,NEWMAN,36.68320833333,-4.692058333333,5,15369.176,2013-11-06T18:57:21,2012-11-06T14:11:33.657000,IBZU03L3Q,,,36.68221 -4.68346,0.5193427147615415
U9ZV3J03M,SDSSJ093239.47+511542.6,1,0,WFPC2 ,PC1,F814W,600.0,2008-11-14T13:18:13.323000,11130,HO,143.1780487692,51.26037532567,7,8012.0,2009-11-14T17:34:10.500000,2008-11-14T13:28:13.323000,U9ZV3J03M,,,143.16443 51.26192,0.5196658317174248
U9ZV3R03M,SDSSJ110912.39+612346.7,1,0,WFPC2 ,PC1,F814W,600.0,2008-11-14T22:57:13.327000,11130,HO,167.316736558,61.39160398154,7,8012.0,2009-11-15T08:01:50.383000,2008-11-14T23:07:13.327000,U9ZV3R03M,,,167.30166 61.39641,0.5203188684582916
U29R4401T,NGC4293,1,0,WFPC2 ,PC1,F606W,80.0,1995-04-30T23:36:16.937000,5446,ILLINGWORTH,185.2982042553,18.39000983531,124,5997.0,1996-05-01T02:40:13,1995-04-30T23:37:36.933000,U29R4401T,,,185.30344 18.38271,0.5298147734522015
U29R4402T,NGC4293,1,0,WFPC2 ,PC1,F606W,80.0,1995-04-30T23:39:16.930000,5446,ILLINGWORTH,185.2982042553,18.39000983531,124,5997.0,1996-05-01T02:44:37,1995-04-30T23:40:36.930000,U29R4402T,,,185.30344 18.38271,0.5298147734522015
IC2G10010,CFHTD1-26413,1,0,WFC3  ,IR,F160W,811.73578,2012-10-15T23:59:32.407000,12990,MUZZIN,36.67537291667,-4.677744444444,25,15369.176,2013-10-16T03:56:31,2012-10-16T00:16:12.343000,IC2G10010,,,36.68221 -4.68346,0.5336358859842515
IBZU01010,JKCS041-1,1,0,WFC3  ,IR-FIX,F160W,3311.739318,2013-02-12T09:03:07.627000,12927,NEWMAN,36.68375355956,-4.692535356362,5,15369.176,2014-02-12T11:53:45,2013-02-12T10:47:20.587000,IBZU01010,,,36.68221 -4.68346,0.5522893400291206
IBZU01020,JKCS041-1,1,0,WFC3  ,IR-FIX,F105W,1611.742432,2013-02-12T10:48:22.637000,12927,NEWMAN,36.68375355956,-4.692535356362,5,10551.047,2014-02-12T13:50:11,2013-02-12T11:18:20.587000,IBZU01020,,,36.68221 -4.68346,0.5522893400291206
U3GI8309M,MARS-CML030,0,0,WFPC2 ,PC1-FIX;FR680N18,FR680N18,0.3,1997-06-27T17:47:14.563000,6741,JAMES,183.5976669353,-1.325302125023,17,6800.0,1998-06-28T00:43:29,1997-06-27T17:47:14.863000,U3GI8309M,,13,183.60483 -1.3194,0.5567962826001315
U3GI8308M,MARS-CML030,0,0,WFPC2 ,PC1-FIX,F588N,0.5,1997-06-27T17:40:14.563000,6741,JAMES,183.5964659451,-1.323817464075,17,5894.0,1998-06-28T00:21:12,1997-06-27T17:40:15.063000,U3GI8308M,,13,183.60483 -1.3194,0.5674179039456022
U3GI8307M,MARS-CML030,0,0,WFPC2 ,PC1-FIX,F1042M,2.6,1997-06-27T17:37:14.563000,6741,JAMES,183.5955825678,-1.32338625457,17,10228.0,1998-06-28T00:17:34,1997-06-27T17:37:17.163000,U3GI8307M,,13,183.60483 -1.3194,0.6040654812300533
U3GI830AM,MARS-CML030,0,0,WFPC2 ,PC1-FIX,FR868N,0.6,1997-06-27T17:52:14.563000,6741,JAMES,183.5981193011,-1.327212677878,17,8700.0,1998-06-28T00:13:03,1997-06-27T17:52:15.163000,U3GI830AM,,13,183.60483 -1.3194,0.6178759024425102
JDRZ0P010,ARP58,1,0,ACS   ,WFC1,F606W;CLEAR2L,780.0,2021-03-13T14:05:17.590000,15446,DALCANTON,127.9936692715,19.20877387107,3,5921.8926,2021-03-13T16:24:47,2021-03-13T14:21:00.623000,JDRZ0P010,,,128.00213 19.20164,0.6426724494951691
U3GI8306M,MARS-CML030,0,0,WFPC2 ,PC1-FIX,F953N,3.5,1997-06-27T17:34:14.563000,6741,JAMES,183.5946992078,-1.322955050872,17,9545.0,1998-06-28T00:20:55,1997-06-27T17:34:18.063000,U3GI8306M,,13,183.60483 -1.3194,0.6440344652919235
U3GI8305M,MARS-CML030,0,0,WFPC2 ,PC1-FIX,F673N,0.5,1997-06-27T17:29:14.563000,6741,JAMES,183.5932269833,-1.32223638034,17,6732.0,1998-06-28T00:16:38,1997-06-27T17:29:15.063000,U3GI8305M,,13,183.60483 -1.3194,0.7165002871106084
IBZU02JRQ,JKCS041-2,0,0,WFC3  ,GRISM1024,F105W,352.939514,2012-10-28T06:42:29.400000,12927,NEWMAN,36.68266666667,-4.695866666667,5,10551.047,2013-10-28T09:52:57,2012-10-28T06:48:22.360000,IBZU02JRQ,,,36.68221 -4.68346,0.7449007327107674
IBZU02JZQ,JKCS041-2,0,0,WFC3  ,GRISM1024,F160W,399.231567,2012-10-28T09:51:24.407000,12927,NEWMAN,36.68266666667,-4.695866666667,5,15369.176,2013-10-28T14:58:33,2012-10-28T09:58:03.640000,IBZU02JZQ,,,36.68221 -4.68346,0.7449007327107674
U3GI8304M,MARS-CML030,0,0,WFPC2 ,PC1-FIX,F502N,4.0,1997-06-27T17:26:14.563000,6741,JAMES,183.5923436694,-1.32180519213,17,5012.0,1998-06-28T00:10:41,1997-06-27T17:26:18.563000,U3GI8304M,,13,183.60483 -1.3194,0.7627569216111222
U42O3803R,NGC4286,1,0,WFPC2 ,WF3-FIX,F555W,230.0,1997-11-10T23:49:13.827000,7377,MILLER,185.16577093,29.35575233,6,5439.0,1998-11-11T23:46:34,1997-11-10T23:53:03.827000,U42O3803R,,,185.17539 29.34589,0.7766751859886376
U42O3801R,NGC4286,1,0,WFPC2 ,WF3-FIX,F814W,300.0,1997-11-10T23:33:13.827000,7377,MILLER,185.165770926,29.35575233205,6,8012.0,1998-11-11T23:41:21,1997-11-10T23:38:13.827000,U42O3801R,,,185.17539 29.34589,0.7766754151939647
U42O3802R,NGC4286,1,0,WFPC2 ,WF3-FIX,F555W,230.0,1997-11-10T23:42:13.827000,7377,MILLER,185.165770926,29.35575233205,6,5439.0,1998-11-11T23:39:11,1997-11-10T23:46:03.827000,U42O3802R,,,185.17539 29.34589,0.7766754151939647
U3GI8303M,MARS-CML030,0,0,WFPC2 ,PC1-FIX,F410M,1.8,1997-06-27T17:23:14.563000,6741,JAMES,183.5914603727,-1.321374009728,17,4088.0,1998-06-28T00:24:33,1997-06-27T17:23:16.363000,U3GI8303M,,13,183.60483 -1.3194,0.8106635881953999
IBZU04XJQ,JKCS041-4,0,0,WFC3  ,GRISM1024,F105W,352.939514,2013-01-20T09:04:11.570000,12927,NEWMAN,36.68070833333,-4.697166666667,5,10551.047,2014-01-20T12:49:23,2013-01-20T09:10:04.500000,IBZU04XJQ,,,36.68221 -4.68346,0.8272880334542274
IBZU04XUQ,JKCS041-4,0,0,WFC3  ,GRISM1024,F160W,399.231567,2013-01-20T13:45:02.580000,12927,NEWMAN,36.68070833333,-4.697166666667,5,15369.176,2014-01-20T18:59:21,2013-01-20T13:51:41.810000,IBZU04XUQ,,,36.68221 -4.68346,0.8272880334542274
U3GI8302M,MARS-CML030,0,0,WFPC2 ,PC1-FIX,F336W,2.0,1997-06-27T17:20:14.563000,6741,JAMES,183.5905770934,-1.320942833135,17,3344.0,1998-06-27T21:42:30,1997-06-27T17:20:16.563000,U3GI8302M,,13,183.60483 -1.3194,0.8599443336863921
U3GI8301M,MARS-CML030,0,0,WFPC2 ,PC1-FIX,F255W,140.0,1997-06-27T17:15:14.563000,6741,JAMES,183.5896938313,-1.320511662351,17,2599.0,1998-06-27T21:56:49,1997-06-27T17:17:34.563000,U3GI8301M,,13,183.60483 -1.3194,0.9103758409033461
IF7Q23010,NGC-1609,1,0,WFC3  ,IR,F110W,2011.745848,2024-09-11T00:04:27.210000,17436,JENSEN,68.18791666667,-4.372388888889,0,11534.459,2025-03-11T05:18:15,2024-09-11T00:41:05.163000,IF7Q23010,,,68.17618 -4.38251,0.9283218556815301
U8ITDZ01M,GOODS,1,0,WFPC2 ,WFALL-FIX,F300W,260.0,2002-09-19T23:42:17.020000,9481,GARDNER,53.1285575874,-27.63705042015,6,2987.0,2002-09-20T06:36:00,2002-09-19T23:46:37.020000,U8ITDZ01M,,,53.1301 -27.6189,1.0921074507383188
J9TY75030,COMA7-7,1,0,ACS   ,WFC,CLEAR1L;F814W,1400.0,2007-01-17T14:37:48.300000,10861,CARTER,194.6989583333,27.77018611111,55,8045.2451,2007-01-18T04:56:38,2007-01-17T17:35:43.363000,J9TY75030,,9,194.68974 27.75391,1.0923491290911063
J9TY75040,COMA7-7,1,0,ACS   ,WFC,F475W;CLEAR2L,2677.0,2007-01-17T14:46:34.317000,10861,CARTER,194.6989583333,27.77018611111,55,4747.4473,2007-01-18T05:39:12,2007-01-17T17:50:51.330000,J9TY75040,,5,194.68974 27.75391,1.0923491290911063
U8ITDI02M,GOODS,1,0,WFPC2 ,WFALL-FIX,F300W,500.0,2002-09-19T22:31:17.020000,9481,GARDNER,53.12853700342,-27.63709084061,6,2987.0,2002-09-20T04:21:58,2002-09-19T22:39:37.020000,U8ITDI02M,,,53.1301 -27.6189,1.0946083608305976
U8ITDX01M,GOODS,1,0,WFPC2 ,WFALL-FIX,F300W,400.0,2002-09-19T22:08:17.020000,9481,GARDNER,53.12853700342,-27.63709084061,6,2987.0,2002-09-20T04:20:44,2002-09-19T22:14:57.020000,U8ITDX01M,,,53.1301 -27.6189,1.0946083608305976
U8ITDI01M,GOODS,1,0,WFPC2 ,WFALL-FIX,F300W,400.0,2002-09-19T21:56:17.020000,9481,GARDNER,53.12850081047,-27.637104166,6,2987.0,2002-09-20T04:19:18,2002-09-19T22:02:57.020000,U8ITDI01M,,,53.1301 -27.6189,1.0955531919299355
U8ITDY01M,GOODS,1,0,WFPC2 ,WFALL-FIX,F300W,260.0,2002-09-19T23:30:17.020000,9481,GARDNER,53.12850081047,-27.637104166,6,2987.0,2002-09-20T04:22:59,2002-09-19T23:34:37.020000,U8ITDY01M,,,53.1301 -27.6189,1.0955531919299355
ICWA07012,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F606W,1240.0,2016-11-13T14:55:06.287000,14160,O'MEARA,36.6522740057,-4.313949277624,4,5887.7124,2017-11-13T21:48:02,2016-11-13T15:17:54.267000,,,,36.6667 -4.3026,1.0993941377913878
ICWA07022,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F606W,1298.0,2016-11-13T16:29:35.277000,14160,O'MEARA,36.6522740057,-4.313949277624,4,5887.7124,2017-11-13T23:18:15,2016-11-13T16:53:21.277000,,,,36.6667 -4.3026,1.0993941377913878
ICWA07010,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F606W,2480.0,2016-11-13T14:30:10.287000,14160,O'MEARA,36.65173988001,-4.314356674991,4,5888.43895,2017-11-13T21:48:02,2016-11-13T15:17:54.267000,ICWA07010,,,36.6667 -4.3026,1.139623278169391
ICWA07011,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F606W,1240.0,2016-11-13T14:30:10.287000,14160,O'MEARA,36.65173988001,-4.314356674991,4,5887.7124,2017-11-13T21:48:02,2016-11-13T14:52:58.267000,,,,36.6667 -4.3026,1.139623278169391
ICWA07020,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F606W,2596.0,2016-11-13T16:03:41.293000,14160,O'MEARA,36.65173988001,-4.314356674991,4,5888.43895,2017-11-13T23:18:15,2016-11-13T16:53:21.277000,ICWA07020,,,36.6667 -4.3026,1.139623278169391
ICWA07021,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F606W,1298.0,2016-11-13T16:03:41.293000,14160,O'MEARA,36.65173988001,-4.314356674991,4,5887.7124,2017-11-13T23:18:15,2016-11-13T16:27:27.290000,,,,36.6667 -4.3026,1.139623278169391
ICWA08010,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F390W,2740.0,2016-11-17T05:56:26.287000,14160,O'MEARA,36.65173988001,-4.314356674991,4,3922.2046,2017-11-17T16:35:41,2016-11-17T06:44:14.267000,ICWA08010,,,36.6667 -4.3026,1.139623278169391
ICWA08020,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F390W,2852.0,2016-11-17T07:29:59.277000,14160,O'MEARA,36.65173988001,-4.314356674991,4,3922.2046,2017-11-17T17:49:15,2016-11-17T08:19:39.290000,ICWA08020,,,36.6667 -4.3026,1.139623278169391
ICWA08030,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F390W,2852.0,2016-11-17T09:05:23.277000,14160,O'MEARA,36.65173988001,-4.314356674991,4,3922.2046,2017-11-17T17:50:53,2016-11-17T09:55:03.290000,ICWA08030,,,36.6667 -4.3026,1.139623278169391
ICWA09010,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F390W,2740.0,2016-11-18T08:58:11.277000,14160,O'MEARA,36.65173988001,-4.314356674991,4,3922.2046,2017-11-18T22:58:05,2016-11-18T09:45:59.290000,ICWA09010,,,36.6667 -4.3026,1.139623278169391
ICWA09020,EG3,1,0,WFC3  ,UVIS2-C1K1C-CTE,F390W,2852.0,2016-11-18T10:31:43.277000,14160,O'MEARA,36.65173988001,-4.314356674991,4,3922.2046,2017-11-18T22:50:13,2016-11-18T11:21:23.290000,ICWA09020,,,36.6667 -4.3026,1.139623278169391
U9FA8I01M,ANY,1,0,WFPC2 ,WFALL,F300W,1000.0,2005-10-07T19:16:16.667000,10530,MALHOTRA,53.13137623966,-27.63885734963,66,2987.0,2005-10-07T23:21:07,2005-10-07T19:32:56.667000,U9FA8I01M,,,53.1301 -27.6189,1.1993612939941696
U9FA8G01M,ANY,1,0,WFPC2 ,WFALL,F300W,2200.0,2005-10-08T01:39:16.667000,10530,MALHOTRA,53.13153293697,-27.63894191159,66,2987.0,2005-10-08T05:00:23,2005-10-08T02:15:56.667000,U9FA8G01M,,,53.1301 -27.6189,1.2049248168873585
U9FA8I02M,ANY,1,0,WFPC2 ,WFALL,F300W,1000.0,2005-10-07T19:38:16.663000,10530,MALHOTRA,53.13168961502,-27.63902686582,66,2987.0,2005-10-07T23:47:30,2005-10-07T19:54:56.667000,U9FA8I02M,,,53.1301 -27.6189,1.2105647604560303
U9FA8J01M,ANY,1,0,WFPC2 ,WFALL,F300W,1000.0,2005-10-09T14:47:16.667000,10530,MALHOTRA,53.13146000513,-27.63907187485,66,2987.0,2005-10-09T23:18:55,2005-10-09T15:03:56.667000,U9FA8J01M,,,53.1301 -27.6189,1.2124697700980593
U9FA8J02M,ANY,1,0,WFPC2 ,WFALL,F300W,1000.0,2005-10-09T16:02:16.667000,10530,MALHOTRA,53.13203450286,-27.63945310416,66,2987.0,2005-10-09T23:20:17,2005-10-09T16:18:56.667000,U9FA8J02M,,,53.1301 -27.6189,1.2374664604587648
U9FA8K01M,ANY,1,0,WFPC2 ,WFALL,F300W,1000.0,2005-10-07T11:24:16.663000,10530,MALHOTRA,53.13211815445,-27.63966772277,66,2987.0,2005-10-07T16:33:43,2005-10-07T11:40:56.663000,U9FA8K01M,,,53.1301 -27.6189,1.2506730736373544
U9FA8K02M,ANY,1,0,WFPC2 ,WFALL,F300W,1100.0,2005-10-07T12:53:16.663000,10530,MALHOTRA,53.13227826579,-27.63985327738,66,2987.0,2005-10-07T16:34:49,2005-10-07T13:11:36.663000,U9FA8K02M,,,53.1301 -27.6189,1.262517810440906
U9FA8H01M,ANY,1,0,WFPC2 ,WFALL,F300W,1000.0,2005-10-07T08:05:16.663000,10530,MALHOTRA,53.13269277324,-27.64004885556,66,2987.0,2005-10-07T11:10:20,2005-10-07T08:21:56.663000,U9FA8H01M,,,53.1301 -27.6189,1.2763944710745536
U9FA8F01M,ANY,1,0,WFPC2 ,WFALL,F300W,2500.0,2005-10-07T03:17:16.663000,10530,MALHOTRA,53.13284968504,-27.6401336209,66,2987.0,2005-10-07T11:08:43,2005-10-07T03:58:56.663000,U9FA8F01M,,,53.1301 -27.6189,1.2823747056542503
U9FA8H02M,ANY,1,0,WFPC2 ,WFALL,F300W,1100.0,2005-10-07T09:41:16.663000,10530,MALHOTRA,53.13277642659,-27.64026347377,66,2987.0,2005-10-07T16:32:35,2005-10-07T09:59:36.667000,U9FA8H02M,,,53.1301 -27.6189,1.2896799896135087
ID9R23020,DF40,1,0,WFC3  ,UVIS1,F606W,2445.0,2017-04-23T20:14:42.957000,14658,PENG,194.4993881119,27.21541425329,4,5888.43895,2018-04-24T05:19:35,2017-04-23T21:00:35.960000,ID9R23020,,,194.48074 27.23201,1.407629954356483
J9TY45030,COMA-OUTSKIRTS-3,1,0,ACS   ,WFC,CLEAR1L;F814W,1400.0,2006-11-21T09:07:23.223000,10861,CARTER,194.5899166667,27.46130555556,55,8045.2051,2006-11-22T14:30:31,2006-11-21T11:09:46.257000,J9TY45030,,9,194.56363 27.4647,1.4142058090255432
J9TY45040,COMA-OUTSKIRTS-3,1,0,ACS   ,WFC,F475W;CLEAR2L,2677.0,2006-11-21T09:16:09.240000,10861,CARTER,194.5899166667,27.46130555556,55,4747.4404,2006-11-22T15:14:25,2006-11-21T11:24:54.257000,J9TY45040,,5,194.56363 27.4647,1.4142058090255432
J8DE58010,GEMS-58,1,0,ACS   ,WFC,F606W;CLEAR2L,2286.0,2002-09-14T18:27:37.860000,9500,RIX,53.1534805182,-27.60147573676,153,5919.8584,2002-09-15T03:54:23,2002-09-14T19:11:44.893000,J8DE58010,,5,53.1301 -27.6189,1.6242603170154384
J8DE58030,GEMS-58,1,0,ACS   ,WFC,F850LP;CLEAR2L,2286.0,2002-09-14T19:59:10.853000,9500,RIX,53.1534805182,-27.60147573676,153,9034.303700000002,2002-09-15T07:58:34,2002-09-14T20:43:17.917000,J8DE58030,,3,53.1301 -27.6189,1.6242603170154384
IEYF19010,J090602.28+561044.8,1,0,WFC3  ,UVIS2,F300X,760.0,2023-10-11T11:33:06.593000,17177,CHILINGARIAN,136.5097066527,56.17879895744,0,2813.1549,2024-04-11T18:44:25,2023-10-11T11:48:03.600000,IEYF19010,,,136.55732 56.17099,1.6578518123597799
IEYF19020,J090602.28+561044.8,1,0,WFC3  ,UVIS2,F475W,758.0,2023-10-11T12:01:23.617000,17177,CHILINGARIAN,136.5097066527,56.17879895744,0,4772.63625,2024-04-11T15:22:51,2023-10-11T12:16:15.600000,IEYF19020,,,136.55732 56.17099,1.6578518123597799
IEYF19030,J090602.28+561044.8,1,0,WFC3  ,UVIS2,F814W,758.0,2023-10-11T12:18:49.600000,17177,CHILINGARIAN,136.5097066527,56.17879895744,0,8034.189,2024-04-11T15:22:35,2023-10-11T12:33:41.583000,IEYF19030,,,136.55732 56.17099,1.6578518123597799
IC8A04040,NGC-3522,1,0,WFC3  ,UVIS-CENTER,F475W,1110.0,2014-04-21T21:56:50.220000,13324,KRAJNOVIC,166.6711523028,20.07944167701,5,4772.63625,2015-04-22T00:16:00,2014-04-21T22:17:28.217000,IC8A04040,,,166.69317 20.06071,1.674166300803805
IC8A04030,NGC-3522,1,0,WFC3  ,UVIS-CENTER,F814W,1085.0,2014-04-21T21:31:38.220000,13324,KRAJNOVIC,166.6707109797,20.08011780911,5,8034.188999999999,2015-04-22T00:15:55,2014-04-21T21:54:16.217000,IC8A04030,,,166.69317 20.06071,1.7198841890098593
ICLT52021,SDSS-587732482758344947,1,0,WFC3  ,UVIS1,F606W,900.0,2015-01-22T15:13:32.837000,13695,HOLWERDA,213.784,45.5948,4,5887.7124,2016-01-22T18:42:54,2015-01-22T15:30:40.820000,ICLT52021,,,213.82237 45.60637,1.7539735319724976
U8ITKD01M,GOODS,1,0,WFPC2 ,WFALL-FIX,F300W,500.0,2002-11-15T17:28:17.093000,9481,GARDNER,53.12239352418,-27.58761499772,6,2987.0,2002-11-16T00:30:46,2002-11-15T17:36:37.093000,U8ITKD01M,,,53.1301 -27.6189,1.9213033868423235
IF3404020,NGC-7752,1,0,WFC3  ,IR-FIX,F160W,371.763764,2023-10-28T19:00:49.183000,17270,EVANS,356.744,29.45893611111,0,15369.176,2024-04-28T22:26:59,2023-10-28T19:20:49.120000,IF3404020,,,356.76956 29.48229,1.9354894587068734
U8ITL901M,GOODS,1,0,WFPC2 ,WFALL-FIX,F300W,400.0,2002-11-15T17:11:17.090000,9481,GARDNER,53.12227298196,-27.58678546106,6,2987.0,2002-11-16T00:29:27,2002-11-15T17:17:57.090000,U8ITL901M,,,53.1301 -27.6189,1.971302539653496
U8ITKB01M,GOODS,1,0,WFPC2 ,WFALL-FIX,F300W,600.0,2002-11-15T16:08:17.090000,9481,GARDNER,53.12215244159,-27.5859559243,6,2987.0,2002-11-15T19:01:25,2002-11-15T16:18:17.093000,U8ITKB01M,,,53.1301 -27.6189,2.0213108186111564
U8ITKC01M,GOODS,1,0,WFPC2 ,WFALL-FIX,F300W,700.0,2002-11-15T17:43:17.093000,9481,GARDNER,53.12215244159,-27.5859559243,6,2987.0,2002-11-16T00:31:35,2002-11-15T17:54:57.093000,U8ITKC01M,,,53.1301 -27.6189,2.0213108186111564
IDIQ05010,DES16C3DMP-HOST,1,0,WFC3  ,UVIS,F390W,2480.0,2018-07-03T04:03:00.997000,15303,D'ANDREA,52.868125,-28.54119444444,3,3922.2046,2019-01-03T15:13:56,2018-07-03T05:52:01.970000,IDIQ05010,,,52.8462 -28.5128,2.058719503223975
J94SY2M2Q,ANY,0,0,ACS   ,WFC,F850LP;CLEAR2L,400.0,2005-02-16T23:58:49.137000,10189,RIESS,53.13817224081,-27.65336733959,65,9034.5811,2006-02-12T19:09:15,2005-02-17T00:05:30.153000,J94SY2M2Q,,,53.1301 -27.6189,2.1120838843452576
J94SY3V5Q,ANY,0,0,ACS   ,WFC,F775W;CLEAR2L,400.0,2005-02-18T22:35:56.113000,10189,RIESS,53.13817224081,-27.65336733959,65,7693.9102,2006-02-14T06:32:36,2005-02-18T22:42:37.160000,J94SY3V5Q,,,53.1301 -27.6189,2.1120838843452576
J8DE59010,GEMS-59,1,0,ACS   ,WFC,F606W;CLEAR2L,2160.0,2002-11-23T22:13:41.937000,9500,RIX,53.10054672721,-27.595170393,153,5919.8501,2002-11-24T17:55:11,2002-11-23T22:55:42.983000,J8DE59010,,5,53.1301 -27.6189,2.120415262034354
J8DE59030,GEMS-59,1,0,ACS   ,WFC,F850LP;CLEAR2L,2286.0,2002-11-23T23:47:47.920000,9500,RIX,53.10054672721,-27.595170393,153,9034.326199999998,2002-11-24T12:43:33,2002-11-24T00:31:54.983000,J8DE59030,,3,53.1301 -27.6189,2.120415262034354
J94SY2M8Q,ANY,0,0,ACS   ,WFC,F850LP;CLEAR2L,400.0,2005-02-17T00:21:46.130000,10189,RIESS,53.13771966512,-27.65387369365,65,9034.5811,2006-02-12T11:38:32,2005-02-17T00:28:27.177000,J94SY2M8Q,,,53.1301 -27.6189,2.137150996167894
J94SY3VBQ,ANY,0,0,ACS   ,WFC,F606W;CLEAR2L,400.0,2005-02-18T22:58:53.137000,10189,RIESS,53.13771966512,-27.65387369365,65,5919.7563,2006-02-14T06:45:17,2005-02-18T23:05:34.187000,J94SY3VBQ,,,53.1301 -27.6189,2.137150996167894
J94SY2M0Q,ANY,0,0,ACS   ,WFC,F850LP;CLEAR2L,400.0,2005-02-16T23:09:15.120000,10189,RIESS,53.138230134,-27.65381980167,65,9034.5811,2006-02-12T11:29:00,2005-02-16T23:15:56.170000,J94SY2M0Q,,,53.1301 -27.6189,2.1392919404277504
J94SY3V3Q,ANY,0,0,ACS   ,WFC,F775W;CLEAR2L,400.0,2005-02-18T22:25:50.130000,10189,RIESS,53.138230134,-27.65381980167,65,7693.9102,2006-02-14T06:26:24,2005-02-18T22:32:31.177000,J94SY3V3Q,,,53.1301 -27.6189,2.1392919404277504
J94SY2M5Q,ANY,0,0,ACS   ,WFC,F850LP;CLEAR2L,400.0,2005-02-17T00:10:18.127000,10189,RIESS,53.13828802767,-27.65427226372,65,9034.5811,2006-02-12T11:33:44,2005-02-17T00:16:59.177000,J94SY2M5Q,,,53.1301 -27.6189,2.1665028520920093
J94SY3V8Q,ANY,0,0,ACS   ,WFC,F606W;CLEAR2L,400.0,2005-02-18T22:48:05.137000,10189,RIESS,53.13828802767,-27.65427226372,65,5919.7563,2006-02-14T06:38:42,2005-02-18T22:54:46.187000,J94SY3V8Q,,,53.1301 -27.6189,2.1665028520920093
U67FD401R,ANY,1,0,WFPC2 ,WFALL,F606W,500.0,2000-06-04T09:21:14.967000,8805,CASERTANO,247.2282160602,39.619237481,12,5997.0,2000-06-04T15:41:33,2000-06-04T09:29:34.967000,U67FD401R,,6,247.19839 39.64976,2.2920011613990745
U67FD402R,ANY,1,0,WFPC2 ,WFALL,F606W,700.0,2000-06-04T09:32:14.967000,8805,CASERTANO,247.2282160602,39.619237481,12,5997.0,2000-06-04T15:42:12,2000-06-04T09:43:54.967000,U67FD402R,,6,247.19839 39.64976,2.2920011613990745
